1176.8477612856982,134.1794996751137,136.7150979300101,220.01494476933084,1
136.2630446566584,106.80694346704199,122.98240675580575,195.47607318789585,1
2306.395534485701,94.00840183752412,123.07143375241776,181.1524782398454,1
93.42452058972694,121.91817998385794,131.96188122141507,212.4072168415388,1
59.6860034616301,126.9799219359874,161.1902055685662,202.89788186312774,1
47.729513097259925,127.93088919925518,156.79807960893854,213.60979981378014,1
186.09338599905382,131.67754448098495,149.62184838519264,220.28602748967012,1
226.59656670872454,138.28820116054163,154.02743098294357,207.23966942148752,1
49.54820810364202,168.91634146341462,187.0041463414634,228.71756097560979,1
23.01186350829408,101.28003597122301,126.72437050359713,193.1714028776979,1
259.2609913098238,150.47992384908272,166.06143994461752,228.22101073035657,1
514.3939184933232,114.63789682539684,144.56249999999994,214.35119047619045,1
425.81812976185273,141.92597402597397,151.27691197691198,211.46233766233772,1
659.3925995294844,166.42947056645687,156.95001851166236,219.55312847093666,1
803.9509418996628,130.530487804878,137.17642276422762,206.4589430894309,1
81.28572524894574,151.26668236771857,163.95733239127017,221.30236300832158,1
44.4609021182073,138.78524459114476,158.86322494133427,213.44694293303064,1
797.9067481168207,131.65440815926254,141.46248896734326,187.86157693439245,1
75.0516726912847,129.47334419036594,143.00845233448635,212.72118063500207,1
565.3637573707675,111.6955128205128,140.70817307692312,217.31258012820516,1
86.44104299532313,124.56849489795918,143.17321428571427,197.94540816326526,0
268.00570677347656,114.43653558984573,146.39895470383277,213.39995022399205,0
476.5343905424673,109.5517273576097,109.92521008403367,144.46772486772485,0
1398.1741524364847,183.65510204081633,193.20918367346934,216.54591836734693,0
313.2548988473099,63.3446075663467,73.17327310370788,114.78778467908892,0
826.4789872602983,109.10706676136367,133.48401988636365,186.5142045454545,0
541.2975011883493,233.97975708502025,227.63157894736838,243.19028340080982,0
1033.4727068876919,70.27713033251362,74.85689083716457,106.98738372714642,0
554.5729587404825,123.7585042418253,133.77250638332927,186.95247508442463,0
455.7697671113562,99.47385479688855,111.6421960530108,156.05175921924504,0
166.29343348445153,154.73104812129202,159.83421226104156,209.29136453526695,0
198.13513640486983,65.9482781369574,86.03208866605088,136.76756828077575,0
482.5944537676524,74.82213562662368,89.63734360536296,126.01585595270089,0
562.9551670784472,72.45484691057811,91.96717143804574,161.78608010021745,0
33.77576830413183,69.47330709830713,84.24999999999994,145.65299227799235,0
577.9455760304409,150.10734247967477,159.33608570460714,206.74191226287255,0
1374.7539800744828,127.57459606085632,150.16853402523884,187.88819436254272,0
652.277005478395,112.04249999999999,133.65388888888884,179.03222222222217,0
189.47727417747092,108.03278688524593,124.07858712185235,165.89420314348484,0
50.10298230758416,125.35984474705616,135.50402934017507,180.472633379383,0
